date,year,quarter,quarter_num,month_num,month_name_de,month_name_en,year_month,week_num,day_of_week,is_weekend,day_num,year_quarter
2012-08-22,2012,Q3,3,8,August,August,2012-08,34,Wednesday,False,22,2012 Q3
2012-08-23,2012,Q3,3,8,August,August,2012-08,34,Thursday,False,23,2012 Q3
2012-08-24,2012,Q3,3,8,August,August,2012-08,34,Friday,False,24,2012 Q3
2012-08-25,2012,Q3,3,8,August,August,2012-08,34,Saturday,True,25,2012 Q3
2012-08-26,2012,Q3,3,8,August,August,2012-08,34,Sunday,True,26,2012 Q3
2012-08-27,2012,Q3,3,8,August,August,2012-08,35,Monday,False,27,2012 Q3
2012-08-28,2012,Q3,3,8,August,August,2012-08,35,Tuesday,False,28,2012 Q3
2012-08-29,2012,Q3,3,8,August,August,2012-08,35,Wednesday,False,29,2012 Q3
2012-08-30,2012,Q3,3,8,August,August,2012-08,35,Thursday,False,30,2012 Q3
2012-08-31,2012,Q3,3,8,August,August,2012-08,35,Friday,False,31,2012 Q3
2012-09-01,2012,Q3,3,9,September,September,2012-09,35,Saturday,True,1,2012 Q3
2012-09-02,2012,Q3,3,9,September,September,2012-09,35,Sunday,True,2,2012 Q3
2012-09-03,2012,Q3,3,9,September,September,2012-09,36,Monday,False,3,2012 Q3
2012-09-04,2012,Q3,3,9,September,September,2012-09,36,Tuesday,False,4,2012 Q3
2012-09-05,2012,Q3,3,9,September,September,2012-09,36,Wednesday,False,5,2012 Q3
2012-09-06,2012,Q3,3,9,September,September,2012-09,36,Thursday,False,6,2012 Q3
2012-09-07,2012,Q3,3,9,September,September,2012-09,36,Friday,False,7,2012 Q3
2012-09-08,2012,Q3,3,9,September,September,2012-09,36,Saturday,True,8,2012 Q3
2012-09-09,2012,Q3,3,9,September,September,2012-09,36,Sunday,True,9,2012 Q3
2012-09-10,2012,Q3,3,9,September,September,2012-09,37,Monday,False,10,2012 Q3
2012-09-11,2012,Q3,3,9,September,September,2012-09,37,Tuesday,False,11,2012 Q3
2012-09-12,2012,Q3,3,9,September,September,2012-09,37,Wednesday,False,12,2012 Q3
2012-09-13,2012,Q3,3,9,September,September,2012-09,37,Thursday,False,13,2012 Q3
2012-09-14,2012,Q3,3,9,September,September,2012-09,37,Friday,False,14,2012 Q3
2012-09-15,2012,Q3,3,9,September,September,2012-09,37,Saturday,True,15,2012 Q3
2012-09-16,2012,Q3,3,9,September,September,2012-09,37,Sunday,True,16,2012 Q3
2012-09-17,2012,Q3,3,9,September,September,2012-09,38,Monday,False,17,2012 Q3
2012-09-18,2012,Q3,3,9,September,September,2012-09,38,Tuesday,False,18,2012 Q3
2012-09-19,2012,Q3,3,9,September,September,2012-09,38,Wednesday,False,19,2012 Q3
2012-09-20,2012,Q3,3,9,September,September,2012-09,38,Thursday,False,20,2012 Q3
2012-09-21,2012,Q3,3,9,September,September,2012-09,38,Friday,False,21,2012 Q3
2012-09-22,2012,Q3,3,9,September,September,2012-09,38,Saturday,True,22,2012 Q3
2012-09-23,2012,Q3,3,9,September,September,2012-09,38,Sunday,True,23,2012 Q3
2012-09-24,2012,Q3,3,9,September,September,2012-09,39,Monday,False,24,2012 Q3
2012-09-25,2012,Q3,3,9,September,September,2012-09,39,Tuesday,False,25,2012 Q3
2012-09-26,2012,Q3,3,9,September,September,2012-09,39,Wednesday,False,26,2012 Q3
2012-09-27,2012,Q3,3,9,September,September,2012-09,39,Thursday,False,27,2012 Q3
2012-09-28,2012,Q3,3,9,September,September,2012-09,39,Friday,False,28,2012 Q3
2012-09-29,2012,Q3,3,9,September,September,2012-09,39,Saturday,True,29,2012 Q3
2012-09-30,2012,Q3,3,9,September,September,2012-09,39,Sunday,True,30,2012 Q3
2012-10-01,2012,Q4,4,10,Oktober,October,2012-10,40,Monday,False,1,2012 Q4
2012-10-02,2012,Q4,4,10,Oktober,October,2012-10,40,Tuesday,False,2,2012 Q4
2012-10-03,2012,Q4,4,10,Oktober,October,2012-10,40,Wednesday,False,3,2012 Q4
2012-10-04,2012,Q4,4,10,Oktober,October,2012-10,40,Thursday,False,4,2012 Q4
2012-10-05,2012,Q4,4,10,Oktober,October,2012-10,40,Friday,False,5,2012 Q4
2012-10-06,2012,Q4,4,10,Oktober,October,2012-10,40,Saturday,True,6,2012 Q4
2012-10-07,2012,Q4,4,10,Oktober,October,2012-10,40,Sunday,True,7,2012 Q4
2012-10-08,2012,Q4,4,10,Oktober,October,2012-10,41,Monday,False,8,2012 Q4
2012-10-09,2012,Q4,4,10,Oktober,October,2012-10,41,Tuesday,False,9,2012 Q4
2012-10-10,2012,Q4,4,10,Oktober,October,2012-10,41,Wednesday,False,10,2012 Q4
2012-10-11,2012,Q4,4,10,Oktober,October,2012-10,41,Thursday,False,11,2012 Q4
2012-10-12,2012,Q4,4,10,Oktober,October,2012-10,41,Friday,False,12,2012 Q4
2012-10-13,2012,Q4,4,10,Oktober,October,2012-10,41,Saturday,True,13,2012 Q4
2012-10-14,2012,Q4,4,10,Oktober,October,2012-10,41,Sunday,True,14,2012 Q4
2012-10-15,2012,Q4,4,10,Oktober,October,2012-10,42,Monday,False,15,2012 Q4
2012-10-16,2012,Q4,4,10,Oktober,October,2012-10,42,Tuesday,False,16,2012 Q4
2012-10-17,2012,Q4,4,10,Oktober,October,2012-10,42,Wednesday,False,17,2012 Q4
2012-10-18,2012,Q4,4,10,Oktober,October,2012-10,42,Thursday,False,18,2012 Q4
2012-10-19,2012,Q4,4,10,Oktober,October,2012-10,42,Friday,False,19,2012 Q4
2012-10-20,2012,Q4,4,10,Oktober,October,2012-10,42,Saturday,True,20,2012 Q4
2012-10-21,2012,Q4,4,10,Oktober,October,2012-10,42,Sunday,True,21,2012 Q4
2012-10-22,2012,Q4,4,10,Oktober,October,2012-10,43,Monday,False,22,2012 Q4
2012-10-23,2012,Q4,4,10,Oktober,October,2012-10,43,Tuesday,False,23,2012 Q4
2012-10-24,2012,Q4,4,10,Oktober,October,2012-10,43,Wednesday,False,24,2012 Q4
2012-10-25,2012,Q4,4,10,Oktober,October,2012-10,43,Thursday,False,25,2012 Q4
2012-10-26,2012,Q4,4,10,Oktober,October,2012-10,43,Friday,False,26,2012 Q4
2012-10-27,2012,Q4,4,10,Oktober,October,2012-10,43,Saturday,True,27,2012 Q4
2012-10-28,2012,Q4,4,10,Oktober,October,2012-10,43,Sunday,True,28,2012 Q4
2012-10-29,2012,Q4,4,10,Oktober,October,2012-10,44,Monday,False,29,2012 Q4
2012-10-30,2012,Q4,4,10,Oktober,October,2012-10,44,Tuesday,False,30,2012 Q4
2012-10-31,2012,Q4,4,10,Oktober,October,2012-10,44,Wednesday,False,31,2012 Q4
2012-11-01,2012,Q4,4,11,November,November,2012-11,44,Thursday,False,1,2012 Q4
2012-11-02,2012,Q4,4,11,November,November,2012-11,44,Friday,False,2,2012 Q4
2012-11-03,2012,Q4,4,11,November,November,2012-11,44,Saturday,True,3,2012 Q4
2012-11-04,2012,Q4,4,11,November,November,2012-11,44,Sunday,True,4,2012 Q4
2012-11-05,2012,Q4,4,11,November,November,2012-11,45,Monday,False,5,2012 Q4
2012-11-06,2012,Q4,4,11,November,November,2012-11,45,Tuesday,False,6,2012 Q4
2012-11-07,2012,Q4,4,11,November,November,2012-11,45,Wednesday,False,7,2012 Q4
2012-11-08,2012,Q4,4,11,November,November,2012-11,45,Thursday,False,8,2012 Q4
2012-11-09,2012,Q4,4,11,November,November,2012-11,45,Friday,False,9,2012 Q4
2012-11-10,2012,Q4,4,11,November,November,2012-11,45,Saturday,True,10,2012 Q4
2012-11-11,2012,Q4,4,11,November,November,2012-11,45,Sunday,True,11,2012 Q4
2012-11-12,2012,Q4,4,11,November,November,2012-11,46,Monday,False,12,2012 Q4
2012-11-13,2012,Q4,4,11,November,November,2012-11,46,Tuesday,False,13,2012 Q4
2012-11-14,2012,Q4,4,11,November,November,2012-11,46,Wednesday,False,14,2012 Q4
2012-11-15,2012,Q4,4,11,November,November,2012-11,46,Thursday,False,15,2012 Q4
2012-11-16,2012,Q4,4,11,November,November,2012-11,46,Friday,False,16,2012 Q4
2012-11-17,2012,Q4,4,11,November,November,2012-11,46,Saturday,True,17,2012 Q4
2012-11-18,2012,Q4,4,11,November,November,2012-11,46,Sunday,True,18,2012 Q4
2012-11-19,2012,Q4,4,11,November,November,2012-11,47,Monday,False,19,2012 Q4
2012-11-20,2012,Q4,4,11,November,November,2012-11,47,Tuesday,False,20,2012 Q4
2012-11-21,2012,Q4,4,11,November,November,2012-11,47,Wednesday,False,21,2012 Q4
2012-11-22,2012,Q4,4,11,November,November,2012-11,47,Thursday,False,22,2012 Q4
2012-11-23,2012,Q4,4,11,November,November,2012-11,47,Friday,False,23,2012 Q4
2012-11-24,2012,Q4,4,11,November,November,2012-11,47,Saturday,True,24,2012 Q4
2012-11-25,2012,Q4,4,11,November,November,2012-11,47,Sunday,True,25,2012 Q4
2012-11-26,2012,Q4,4,11,November,November,2012-11,48,Monday,False,26,2012 Q4
2012-11-27,2012,Q4,4,11,November,November,2012-11,48,Tuesday,False,27,2012 Q4
2012-11-28,2012,Q4,4,11,November,November,2012-11,48,Wednesday,False,28,2012 Q4
2012-11-29,2012,Q4,4,11,November,November,2012-11,48,Thursday,False,29,2012 Q4
2012-11-30,2012,Q4,4,11,November,November,2012-11,48,Friday,False,30,2012 Q4
2012-12-01,2012,Q4,4,12,Dezember,December,2012-12,48,Saturday,True,1,2012 Q4
2012-12-02,2012,Q4,4,12,Dezember,December,2012-12,48,Sunday,True,2,2012 Q4
2012-12-03,2012,Q4,4,12,Dezember,December,2012-12,49,Monday,False,3,2012 Q4
2012-12-04,2012,Q4,4,12,Dezember,December,2012-12,49,Tuesday,False,4,2012 Q4
2012-12-05,2012,Q4,4,12,Dezember,December,2012-12,49,Wednesday,False,5,2012 Q4
2012-12-06,2012,Q4,4,12,Dezember,December,2012-12,49,Thursday,False,6,2012 Q4
2012-12-07,2012,Q4,4,12,Dezember,December,2012-12,49,Friday,False,7,2012 Q4
2012-12-08,2012,Q4,4,12,Dezember,December,2012-12,49,Saturday,True,8,2012 Q4
2012-12-09,2012,Q4,4,12,Dezember,December,2012-12,49,Sunday,True,9,2012 Q4
2012-12-10,2012,Q4,4,12,Dezember,December,2012-12,50,Monday,False,10,2012 Q4
2012-12-11,2012,Q4,4,12,Dezember,December,2012-12,50,Tuesday,False,11,2012 Q4
2012-12-12,2012,Q4,4,12,Dezember,December,2012-12,50,Wednesday,False,12,2012 Q4
2012-12-13,2012,Q4,4,12,Dezember,December,2012-12,50,Thursday,False,13,2012 Q4
2012-12-14,2012,Q4,4,12,Dezember,December,2012-12,50,Friday,False,14,2012 Q4
2012-12-15,2012,Q4,4,12,Dezember,December,2012-12,50,Saturday,True,15,2012 Q4
2012-12-16,2012,Q4,4,12,Dezember,December,2012-12,50,Sunday,True,16,2012 Q4
2012-12-17,2012,Q4,4,12,Dezember,December,2012-12,51,Monday,False,17,2012 Q4
2012-12-18,2012,Q4,4,12,Dezember,December,2012-12,51,Tuesday,False,18,2012 Q4
2012-12-19,2012,Q4,4,12,Dezember,December,2012-12,51,Wednesday,False,19,2012 Q4
2012-12-20,2012,Q4,4,12,Dezember,December,2012-12,51,Thursday,False,20,2012 Q4
2012-12-21,2012,Q4,4,12,Dezember,December,2012-12,51,Friday,False,21,2012 Q4
2012-12-22,2012,Q4,4,12,Dezember,December,2012-12,51,Saturday,True,22,2012 Q4
2012-12-23,2012,Q4,4,12,Dezember,December,2012-12,51,Sunday,True,23,2012 Q4
2012-12-24,2012,Q4,4,12,Dezember,December,2012-12,52,Monday,False,24,2012 Q4
2012-12-25,2012,Q4,4,12,Dezember,December,2012-12,52,Tuesday,False,25,2012 Q4
2012-12-26,2012,Q4,4,12,Dezember,December,2012-12,52,Wednesday,False,26,2012 Q4
2012-12-27,2012,Q4,4,12,Dezember,December,2012-12,52,Thursday,False,27,2012 Q4
2012-12-28,2012,Q4,4,12,Dezember,December,2012-12,52,Friday,False,28,2012 Q4
2012-12-29,2012,Q4,4,12,Dezember,December,2012-12,52,Saturday,True,29,2012 Q4
2012-12-30,2012,Q4,4,12,Dezember,December,2012-12,52,Sunday,True,30,2012 Q4
2012-12-31,2012,Q4,4,12,Dezember,December,2012-12,1,Monday,False,31,2012 Q4
2013-01-01,2013,Q1,1,1,Januar,January,2013-01,1,Tuesday,False,1,2013 Q1
2013-01-02,2013,Q1,1,1,Januar,January,2013-01,1,Wednesday,False,2,2013 Q1
2013-01-03,2013,Q1,1,1,Januar,January,2013-01,1,Thursday,False,3,2013 Q1
2013-01-04,2013,Q1,1,1,Januar,January,2013-01,1,Friday,False,4,2013 Q1
2013-01-05,2013,Q1,1,1,Januar,January,2013-01,1,Saturday,True,5,2013 Q1
2013-01-06,2013,Q1,1,1,Januar,January,2013-01,1,Sunday,True,6,2013 Q1
2013-01-07,2013,Q1,1,1,Januar,January,2013-01,2,Monday,False,7,2013 Q1
2013-01-08,2013,Q1,1,1,Januar,January,2013-01,2,Tuesday,False,8,2013 Q1
2013-01-09,2013,Q1,1,1,Januar,January,2013-01,2,Wednesday,False,9,2013 Q1
2013-01-10,2013,Q1,1,1,Januar,January,2013-01,2,Thursday,False,10,2013 Q1
2013-01-11,2013,Q1,1,1,Januar,January,2013-01,2,Friday,False,11,2013 Q1
2013-01-12,2013,Q1,1,1,Januar,January,2013-01,2,Saturday,True,12,2013 Q1
2013-01-13,2013,Q1,1,1,Januar,January,2013-01,2,Sunday,True,13,2013 Q1
2013-01-14,2013,Q1,1,1,Januar,January,2013-01,3,Monday,False,14,2013 Q1
2013-01-15,2013,Q1,1,1,Januar,January,2013-01,3,Tuesday,False,15,2013 Q1
2013-01-16,2013,Q1,1,1,Januar,January,2013-01,3,Wednesday,False,16,2013 Q1
2013-01-17,2013,Q1,1,1,Januar,January,2013-01,3,Thursday,False,17,2013 Q1
2013-01-18,2013,Q1,1,1,Januar,January,2013-01,3,Friday,False,18,2013 Q1
2013-01-19,2013,Q1,1,1,Januar,January,2013-01,3,Saturday,True,19,2013 Q1
2013-01-20,2013,Q1,1,1,Januar,January,2013-01,3,Sunday,True,20,2013 Q1
2013-01-21,2013,Q1,1,1,Januar,January,2013-01,4,Monday,False,21,2013 Q1
2013-01-22,2013,Q1,1,1,Januar,January,2013-01,4,Tuesday,False,22,2013 Q1
2013-01-23,2013,Q1,1,1,Januar,January,2013-01,4,Wednesday,False,23,2013 Q1
2013-01-24,2013,Q1,1,1,Januar,January,2013-01,4,Thursday,False,24,2013 Q1
2013-01-25,2013,Q1,1,1,Januar,January,2013-01,4,Friday,False,25,2013 Q1
2013-01-26,2013,Q1,1,1,Januar,January,2013-01,4,Saturday,True,26,2013 Q1
2013-01-27,2013,Q1,1,1,Januar,January,2013-01,4,Sunday,True,27,2013 Q1
2013-01-28,2013,Q1,1,1,Januar,January,2013-01,5,Monday,False,28,2013 Q1
2013-01-29,2013,Q1,1,1,Januar,January,2013-01,5,Tuesday,False,29,2013 Q1
2013-01-30,2013,Q1,1,1,Januar,January,2013-01,5,Wednesday,False,30,2013 Q1
2013-01-31,2013,Q1,1,1,Januar,January,2013-01,5,Thursday,False,31,2013 Q1
2013-02-01,2013,Q1,1,2,Februar,February,2013-02,5,Friday,False,1,2013 Q1
2013-02-02,2013,Q1,1,2,Februar,February,2013-02,5,Saturday,True,2,2013 Q1
2013-02-03,2013,Q1,1,2,Februar,February,2013-02,5,Sunday,True,3,2013 Q1
2013-02-04,2013,Q1,1,2,Februar,February,2013-02,6,Monday,False,4,2013 Q1
2013-02-05,2013,Q1,1,2,Februar,February,2013-02,6,Tuesday,False,5,2013 Q1
2013-02-06,2013,Q1,1,2,Februar,February,2013-02,6,Wednesday,False,6,2013 Q1
2013-02-07,2013,Q1,1,2,Februar,February,2013-02,6,Thursday,False,7,2013 Q1
2013-02-08,2013,Q1,1,2,Februar,February,2013-02,6,Friday,False,8,2013 Q1
2013-02-09,2013,Q1,1,2,Februar,February,2013-02,6,Saturday,True,9,2013 Q1
2013-02-10,2013,Q1,1,2,Februar,February,2013-02,6,Sunday,True,10,2013 Q1
2013-02-11,2013,Q1,1,2,Februar,February,2013-02,7,Monday,False,11,2013 Q1
2013-02-12,2013,Q1,1,2,Februar,February,2013-02,7,Tuesday,False,12,2013 Q1
2013-02-13,2013,Q1,1,2,Februar,February,2013-02,7,Wednesday,False,13,2013 Q1
2013-02-14,2013,Q1,1,2,Februar,February,2013-02,7,Thursday,False,14,2013 Q1
2013-02-15,2013,Q1,1,2,Februar,February,2013-02,7,Friday,False,15,2013 Q1
2013-02-16,2013,Q1,1,2,Februar,February,2013-02,7,Saturday,True,16,2013 Q1
2013-02-17,2013,Q1,1,2,Februar,February,2013-02,7,Sunday,True,17,2013 Q1
2013-02-18,2013,Q1,1,2,Februar,February,2013-02,8,Monday,False,18,2013 Q1
2013-02-19,2013,Q1,1,2,Februar,February,2013-02,8,Tuesday,False,19,2013 Q1
2013-02-20,2013,Q1,1,2,Februar,February,2013-02,8,Wednesday,False,20,2013 Q1
2013-02-21,2013,Q1,1,2,Februar,February,2013-02,8,Thursday,False,21,2013 Q1
2013-02-22,2013,Q1,1,2,Februar,February,2013-02,8,Friday,False,22,2013 Q1
2013-02-23,2013,Q1,1,2,Februar,February,2013-02,8,Saturday,True,23,2013 Q1
2013-02-24,2013,Q1,1,2,Februar,February,2013-02,8,Sunday,True,24,2013 Q1
2013-02-25,2013,Q1,1,2,Februar,February,2013-02,9,Monday,False,25,2013 Q1
2013-02-26,2013,Q1,1,2,Februar,February,2013-02,9,Tuesday,False,26,2013 Q1
2013-02-27,2013,Q1,1,2,Februar,February,2013-02,9,Wednesday,False,27,2013 Q1
2013-02-28,2013,Q1,1,2,Februar,February,2013-02,9,Thursday,False,28,2013 Q1
2013-03-01,2013,Q1,1,3,März,March,2013-03,9,Friday,False,1,2013 Q1
2013-03-02,2013,Q1,1,3,März,March,2013-03,9,Saturday,True,2,2013 Q1
2013-03-03,2013,Q1,1,3,März,March,2013-03,9,Sunday,True,3,2013 Q1
2013-03-04,2013,Q1,1,3,März,March,2013-03,10,Monday,False,4,2013 Q1
2013-03-05,2013,Q1,1,3,März,March,2013-03,10,Tuesday,False,5,2013 Q1
2013-03-06,2013,Q1,1,3,März,March,2013-03,10,Wednesday,False,6,2013 Q1
2013-03-07,2013,Q1,1,3,März,March,2013-03,10,Thursday,False,7,2013 Q1
2013-03-08,2013,Q1,1,3,März,March,2013-03,10,Friday,False,8,2013 Q1
2013-03-09,2013,Q1,1,3,März,March,2013-03,10,Saturday,True,9,2013 Q1
2013-03-10,2013,Q1,1,3,März,March,2013-03,10,Sunday,True,10,2013 Q1
2013-03-11,2013,Q1,1,3,März,March,2013-03,11,Monday,False,11,2013 Q1
2013-03-12,2013,Q1,1,3,März,March,2013-03,11,Tuesday,False,12,2013 Q1
2013-03-13,2013,Q1,1,3,März,March,2013-03,11,Wednesday,False,13,2013 Q1
2013-03-14,2013,Q1,1,3,März,March,2013-03,11,Thursday,False,14,2013 Q1
2013-03-15,2013,Q1,1,3,März,March,2013-03,11,Friday,False,15,2013 Q1
2013-03-16,2013,Q1,1,3,März,March,2013-03,11,Saturday,True,16,2013 Q1
2013-03-17,2013,Q1,1,3,März,March,2013-03,11,Sunday,True,17,2013 Q1
2013-03-18,2013,Q1,1,3,März,March,2013-03,12,Monday,False,18,2013 Q1
2013-03-19,2013,Q1,1,3,März,March,2013-03,12,Tuesday,False,19,2013 Q1
2013-03-20,2013,Q1,1,3,März,March,2013-03,12,Wednesday,False,20,2013 Q1
2013-03-21,2013,Q1,1,3,März,March,2013-03,12,Thursday,False,21,2013 Q1
2013-03-22,2013,Q1,1,3,März,March,2013-03,12,Friday,False,22,2013 Q1
2013-03-23,2013,Q1,1,3,März,March,2013-03,12,Saturday,True,23,2013 Q1
2013-03-24,2013,Q1,1,3,März,March,2013-03,12,Sunday,True,24,2013 Q1
2013-03-25,2013,Q1,1,3,März,March,2013-03,13,Monday,False,25,2013 Q1
2013-03-26,2013,Q1,1,3,März,March,2013-03,13,Tuesday,False,26,2013 Q1
2013-03-27,2013,Q1,1,3,März,March,2013-03,13,Wednesday,False,27,2013 Q1
2013-03-28,2013,Q1,1,3,März,March,2013-03,13,Thursday,False,28,2013 Q1
2013-03-29,2013,Q1,1,3,März,March,2013-03,13,Friday,False,29,2013 Q1
2013-03-30,2013,Q1,1,3,März,March,2013-03,13,Saturday,True,30,2013 Q1
2013-03-31,2013,Q1,1,3,März,March,2013-03,13,Sunday,True,31,2013 Q1
2013-04-01,2013,Q2,2,4,April,April,2013-04,14,Monday,False,1,2013 Q2
2013-04-02,2013,Q2,2,4,April,April,2013-04,14,Tuesday,False,2,2013 Q2
2013-04-03,2013,Q2,2,4,April,April,2013-04,14,Wednesday,False,3,2013 Q2
2013-04-04,2013,Q2,2,4,April,April,2013-04,14,Thursday,False,4,2013 Q2
2013-04-05,2013,Q2,2,4,April,April,2013-04,14,Friday,False,5,2013 Q2
2013-04-06,2013,Q2,2,4,April,April,2013-04,14,Saturday,True,6,2013 Q2
2013-04-07,2013,Q2,2,4,April,April,2013-04,14,Sunday,True,7,2013 Q2
2013-04-08,2013,Q2,2,4,April,April,2013-04,15,Monday,False,8,2013 Q2
2013-04-09,2013,Q2,2,4,April,April,2013-04,15,Tuesday,False,9,2013 Q2
2013-04-10,2013,Q2,2,4,April,April,2013-04,15,Wednesday,False,10,2013 Q2
2013-04-11,2013,Q2,2,4,April,April,2013-04,15,Thursday,False,11,2013 Q2
2013-04-12,2013,Q2,2,4,April,April,2013-04,15,Friday,False,12,2013 Q2
2013-04-13,2013,Q2,2,4,April,April,2013-04,15,Saturday,True,13,2013 Q2
2013-04-14,2013,Q2,2,4,April,April,2013-04,15,Sunday,True,14,2013 Q2
2013-04-15,2013,Q2,2,4,April,April,2013-04,16,Monday,False,15,2013 Q2
2013-04-16,2013,Q2,2,4,April,April,2013-04,16,Tuesday,False,16,2013 Q2
2013-04-17,2013,Q2,2,4,April,April,2013-04,16,Wednesday,False,17,2013 Q2
2013-04-18,2013,Q2,2,4,April,April,2013-04,16,Thursday,False,18,2013 Q2
2013-04-19,2013,Q2,2,4,April,April,2013-04,16,Friday,False,19,2013 Q2
2013-04-20,2013,Q2,2,4,April,April,2013-04,16,Saturday,True,20,2013 Q2
2013-04-21,2013,Q2,2,4,April,April,2013-04,16,Sunday,True,21,2013 Q2
2013-04-22,2013,Q2,2,4,April,April,2013-04,17,Monday,False,22,2013 Q2
2013-04-23,2013,Q2,2,4,April,April,2013-04,17,Tuesday,False,23,2013 Q2
2013-04-24,2013,Q2,2,4,April,April,2013-04,17,Wednesday,False,24,2013 Q2
2013-04-25,2013,Q2,2,4,April,April,2013-04,17,Thursday,False,25,2013 Q2
2013-04-26,2013,Q2,2,4,April,April,2013-04,17,Friday,False,26,2013 Q2
2013-04-27,2013,Q2,2,4,April,April,2013-04,17,Saturday,True,27,2013 Q2
2013-04-28,2013,Q2,2,4,April,April,2013-04,17,Sunday,True,28,2013 Q2
2013-04-29,2013,Q2,2,4,April,April,2013-04,18,Monday,False,29,2013 Q2
2013-04-30,2013,Q2,2,4,April,April,2013-04,18,Tuesday,False,30,2013 Q2
2013-05-01,2013,Q2,2,5,Mai,May,2013-05,18,Wednesday,False,1,2013 Q2
2013-05-02,2013,Q2,2,5,Mai,May,2013-05,18,Thursday,False,2,2013 Q2
2013-05-03,2013,Q2,2,5,Mai,May,2013-05,18,Friday,False,3,2013 Q2
2013-05-04,2013,Q2,2,5,Mai,May,2013-05,18,Saturday,True,4,2013 Q2
2013-05-05,2013,Q2,2,5,Mai,May,2013-05,18,Sunday,True,5,2013 Q2
2013-05-06,2013,Q2,2,5,Mai,May,2013-05,19,Monday,False,6,2013 Q2
2013-05-07,2013,Q2,2,5,Mai,May,2013-05,19,Tuesday,False,7,2013 Q2
2013-05-08,2013,Q2,2,5,Mai,May,2013-05,19,Wednesday,False,8,2013 Q2
2013-05-09,2013,Q2,2,5,Mai,May,2013-05,19,Thursday,False,9,2013 Q2
2013-05-10,2013,Q2,2,5,Mai,May,2013-05,19,Friday,False,10,2013 Q2
2013-05-11,2013,Q2,2,5,Mai,May,2013-05,19,Saturday,True,11,2013 Q2
2013-05-12,2013,Q2,2,5,Mai,May,2013-05,19,Sunday,True,12,2013 Q2
2013-05-13,2013,Q2,2,5,Mai,May,2013-05,20,Monday,False,13,2013 Q2
2013-05-14,2013,Q2,2,5,Mai,May,2013-05,20,Tuesday,False,14,2013 Q2
2013-05-15,2013,Q2,2,5,Mai,May,2013-05,20,Wednesday,False,15,2013 Q2
2013-05-16,2013,Q2,2,5,Mai,May,2013-05,20,Thursday,False,16,2013 Q2
2013-05-17,2013,Q2,2,5,Mai,May,2013-05,20,Friday,False,17,2013 Q2
2013-05-18,2013,Q2,2,5,Mai,May,2013-05,20,Saturday,True,18,2013 Q2
2013-05-19,2013,Q2,2,5,Mai,May,2013-05,20,Sunday,True,19,2013 Q2
2013-05-20,2013,Q2,2,5,Mai,May,2013-05,21,Monday,False,20,2013 Q2
2013-05-21,2013,Q2,2,5,Mai,May,2013-05,21,Tuesday,False,21,2013 Q2
2013-05-22,2013,Q2,2,5,Mai,May,2013-05,21,Wednesday,False,22,2013 Q2
2013-05-23,2013,Q2,2,5,Mai,May,2013-05,21,Thursday,False,23,2013 Q2
2013-05-24,2013,Q2,2,5,Mai,May,2013-05,21,Friday,False,24,2013 Q2
2013-05-25,2013,Q2,2,5,Mai,May,2013-05,21,Saturday,True,25,2013 Q2
2013-05-26,2013,Q2,2,5,Mai,May,2013-05,21,Sunday,True,26,2013 Q2
2013-05-27,2013,Q2,2,5,Mai,May,2013-05,22,Monday,False,27,2013 Q2
2013-05-28,2013,Q2,2,5,Mai,May,2013-05,22,Tuesday,False,28,2013 Q2
2013-05-29,2013,Q2,2,5,Mai,May,2013-05,22,Wednesday,False,29,2013 Q2
2013-05-30,2013,Q2,2,5,Mai,May,2013-05,22,Thursday,False,30,2013 Q2
2013-05-31,2013,Q2,2,5,Mai,May,2013-05,22,Friday,False,31,2013 Q2
2013-06-01,2013,Q2,2,6,Juni,June,2013-06,22,Saturday,True,1,2013 Q2
2013-06-02,2013,Q2,2,6,Juni,June,2013-06,22,Sunday,True,2,2013 Q2
2013-06-03,2013,Q2,2,6,Juni,June,2013-06,23,Monday,False,3,2013 Q2
2013-06-04,2013,Q2,2,6,Juni,June,2013-06,23,Tuesday,False,4,2013 Q2
2013-06-05,2013,Q2,2,6,Juni,June,2013-06,23,Wednesday,False,5,2013 Q2
2013-06-06,2013,Q2,2,6,Juni,June,2013-06,23,Thursday,False,6,2013 Q2
2013-06-07,2013,Q2,2,6,Juni,June,2013-06,23,Friday,False,7,2013 Q2
2013-06-08,2013,Q2,2,6,Juni,June,2013-06,23,Saturday,True,8,2013 Q2
2013-06-09,2013,Q2,2,6,Juni,June,2013-06,23,Sunday,True,9,2013 Q2
2013-06-10,2013,Q2,2,6,Juni,June,2013-06,24,Monday,False,10,2013 Q2
2013-06-11,2013,Q2,2,6,Juni,June,2013-06,24,Tuesday,False,11,2013 Q2
2013-06-12,2013,Q2,2,6,Juni,June,2013-06,24,Wednesday,False,12,2013 Q2
2013-06-13,2013,Q2,2,6,Juni,June,2013-06,24,Thursday,False,13,2013 Q2
2013-06-14,2013,Q2,2,6,Juni,June,2013-06,24,Friday,False,14,2013 Q2
2013-06-15,2013,Q2,2,6,Juni,June,2013-06,24,Saturday,True,15,2013 Q2
2013-06-16,2013,Q2,2,6,Juni,June,2013-06,24,Sunday,True,16,2013 Q2
2013-06-17,2013,Q2,2,6,Juni,June,2013-06,25,Monday,False,17,2013 Q2
